572_Unspliced 5p,,0.19373695198329854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880_Unspliced 5p,,0.026722338204592903,0.031522468142186455,,0.0357653791130186,0.05682265041289815,0.012698412698412698,0.04591836734693878,0.01992204417496752,0.008866615265998457,,0.06798623063683305,0.034323432343234324,0.009590071455434375,0.0325875486381323,0.07850609756097561,0.035693724812895795,0.2736660929432014,0.03188994841331874,,0.014295925661186561,0.025510204081632654,0.027502750275027504,0.010985116938341602,,,0.026622296173044926,0.018769551616266946,0.02054380664652568,,,,0.03146853146853147,0.01977848101265823,0.0350076103500761,0.04797047970479705,,,0.04546271338724169,,0.02905982905982906,,0.02447980416156671,0.03215077605321508,,0.027715355805243445,,0.0065252854812398045
7702_Unspliced 5p,,0.005427974947807933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspliced 3p_525,,0.29144050104384134,0.24916163648558015,0.5493945188017846,0.35765379113018597,0.07432166732206055,0.24444444444444444,0.4744897959183674,0.29796448679081855,0.2879722436391673,0.543778801843318,0.21600688468158347,0.3452145214521452,0.45298984580669427,0.2777237354085603,0.23323170731707318,0.38687392055267705,,0.6177895888697827,0.5505376344086022,0.28448892065761255,0.32206632653061223,0.2563256325632563,0.3235294117647059,0.555441478439425,0.4173055859802848,0.3843594009983361,0.3034410844629823,0.5743202416918429,0.5039908779931584,0.21481481481481482,0.5467625899280576,0.5734265734265734,0.24485759493670886,0.3515981735159817,0.25584255842558423,0.6916802610114192,0.5365853658536586,0.23414195867026055,0.6265306122448979,0.3170940170940171,0.5512010113780025,0.5067319461444308,0.3348115299334812,0.3800957253672223,0.30187265917602996,0.5647935779816514,0.2992847283222487
Unspliced 3p_845,,0.21544885177453027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspliced 3p_2708,,0.02755741127348643,0.031857813547954396,,0.03791130185979971,,0.031746031746031744,0.06887755102040816,0.024252923343438718,0.007710100231303007,,0.06540447504302926,0.036303630363036306,,0.0325875486381323,0.1402439024390244,0.023028209556706966,,0.02579334062841957,,0.11794138670478914,0.04081632653061224,0.0297029702970297,0.012402551381998583,,,0.033277870216306155,0.02502606882168926,,,,,0.027972027972027972,0.060126582278481014,0.045662100456621,0.06478064780647806,,,0.20575022461814915,,0.029914529914529916,,,0.04878048780487805,,0.017228464419475654,,0.00012548625925461163
Unspliced 3p_7841,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677_5240,,,0.0013413816230717639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880_3360,,,0.002012072434607646,,0.00715307582260372,,0.009523809523809525,,0.01169337375487224,0.01079414032382421,,0.0025817555938037868,0.008580858085808581,,0.010700389105058366,,0.009211283822682787,0.008605851979345954,0.0028138189776457712,,0.006433166547533953,0.010841836734693877,0.007700770077007701,0.014174344436569808,,,,0.009384775808133473,,,,,,0.003955696202531646,0.00380517503805175,0.0036900369003690036,,,,,0.006837606837606838,,0.008567931456548347,0.011086474501108648,,0.006741573033707865,,
880_3390,,,0.001676727028839705,,,,0.007936507936507936,,0.012126461671719359,0.008866615265998457,,0.004302925989672977,0.0046204620462046205,,0.0024319066147859923,0.003048780487804878,0.014392630972941854,0.0068846815834767644,0.001563232765358762,,0.007147962830593281,0.01211734693877551,0.009900990099009901,0.009213323883770375,,,,0.013555787278415016,,,,,,0.011075949367088608,,0.0016400164001640015,,,,,0.013675213675213675,,0.01346389228886169,0.004434589800443459,,0.00749063670411985,,
677_Unspliced 5p,,,0.2176391683433937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspliced 3p_3360,,,0.03722334004024145,,0.032188841201716736,,0.03968253968253968,,0.029016890428757037,0.02158828064764842,,0.0576592082616179,0.033003300330033,,0.038910505836575876,,0.02936096718480138,0.01721170395869191,0.027200250117242458,,0.03716940671908506,0.04272959183673469,0.05720572057205721,0.023387668320340185,,,,0.03128258602711158,,,,,,0.027689873417721517,0.03576864535768645,0.05289052890528905,,,,,0.02905982905982906,,0.0055079559363525096,0.026607538802660754,,0.04344569288389513,,
Unspliced 3p_3390,,,0.06270959087860496,,,,0.1984126984126984,,0.20225205716760503,0.1622976098689283,,0.10154905335628227,0.12277227722772277,,0.16926070038910507,0.08765243902439024,0.128957973517559,0.05679862306368331,0.05033609504455214,,0.12794853466761974,0.12691326530612246,0.21672167216721672,0.19312544294826364,,,,0.17935349322210636,,,,,,0.04113924050632911,0.10578386605783865,0.11398113981139811,,,,,0.16495726495726495,,0.14075887392900857,0.14412416851441243,,0.1895131086142322,,
Unspliced 3p_5240,,,0.0613682092555332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696_4306,,,,0.0019120458891013384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696_Unspliced 5p,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspliced 3p_4306,,,,0.029318036966220522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302_3357,,,,,0.00357653791130186,,,,0.0017323516673884798,,,0.0025817555938037868,0.0039603960396039604,,,,,,,,0.002144388849177984,,,,,,0.004159733777038269,0.005213764337851929,,,,,,,0.0015220700152207,,,,,,0.0017094017094017094,,,,,,,
1302_Unspliced 5p,,,,,0.033619456366237484,0.02162799842705466,,,0.01429190125595496,,,0.04130808950086059,0.02574257425742574,,,,,,,,0.012866333095067906,,,,,,0.029118136439267885,0.018769551616266946,,,,,,,0.0471841704718417,,,,,,0.05299145299145299,,,,,,,
658_2504,,,,,,0.0005898545025560362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880_2581,,,,,,0.002162799842705466,,,,0.0007710100231303007,,,,,,,,,0.0006252931061435048,,,,,,,,0.016638935108153077,,,,,,,,,,,,0.0007187780772686433,,,,,,,,,
1302_2581,,,,,,0.0005898545025560362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3967_4663,,,,,,0.0005898545025560362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658_Unspliced 5p,,,,,,0.06802988596146284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3967_Unspliced 5p,,,,,,0.13114431773495872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspliced 3p_2504,,,,,,0.14530082579630357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspliced 3p_2581,,,,,,0.24282343688556823,,,,0.01156515034695451,,,,,,,,,0.02219790526809442,,,,,,,,0.020798668885191347,,,,,,,,,,,,0.12309074573225516,,,,,,,,,
Unspliced 3p_4663,,,,,,0.10342115611482501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226_3360,,,,,,,,,0.0030316154179298397,0.003469545104086353,,0.0017211703958691911,0.0013201320132013201,,,,0.0011514104778353484,,,,,,0.0022002200220022,0.001417434443656981,,,,,,,,,,,0.00228310502283105,0.0008200082000820008,,,,,,,,,,,,
226_3390,,,,,,,,,0.00259852750108272,0.0026985350809560524,,0.0025817555938037868,0.0013201320132013201,,,,0.0011514104778353484,,,,0.0028591851322373124,0.0012755102040816326,0.005500550055005501,0.001771793054571226,,,,,,,,,,,0.00228310502283105,,,,,,,,,,,,,
226_741,,,,,,,,,,0.0007710100231303007,,,,,,0.001524390243902439,,,,,,,,,,0.002190580503833516,,,,,,,,,,,,,,,,,,,,,,
Unspliced 3p_741,,,,,,,,,,0.15612952968388588,,,,,,0.16082317073170732,,,,,,,,,,0.19715224534501644,,,,,,,,,,,,,,,,,,,,,,0.17655916677123856
3374_4287,,,,,,,,,,,,0.016351118760757316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3374_Unspliced 5p,,,,,,,,,,,,0.08691910499139414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspliced 3p_4287,,,,,,,,,,,,0.00946643717728055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880_5638,,,,,,,,,,,,,0.0013201320132013201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspliced 3p_5638,,,,,,,,,,,,,0.0046204620462046205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234_418,,,,,,,,,,,,,,0.0005641218503196691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154_5098,,,,,,,,,,,,,,0.00188040616773223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234_Unspliced 5p,,,,,,,,,,,,,,0.02237683339601354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154_Unspliced 5p,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspliced 3p_418,,,,,,,,,,,,,,0.2010154193305754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspliced 3p_5098,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760_1819,,,,,,,,,,,,,,,,,,,0.005940284508363296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308_7681,,,,,,,,,,,,,,,,,,,0.01594497420665937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760_Unspliced 5p,,,,,,,,,,,,,,,,,,,0.02125996560887916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308_Unspliced 5p,,,,,,,,,,,,,,,,,,,0.01563232765358762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspliced 3p_1819,,,,,,,,,,,,,,,,,,,0.021572612161950916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspliced 3p_7681,,,,,,,,,,,,,,,,,,,0.0014069094888228856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420_6463,,,,,,,,,,,,,,,,,,,,,0.0035739814152966403,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420_Unspliced 5p,,,,,,,,,,,,,,,,,,,,,0.0028591851322373124,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspliced 3p_6463,,,,,,,,,,,,,,,,,,,,,0.0028591851322373124,,,,,,,,,,,,,,,,,,,,,,,,,,,
226_2708,,,,,,,,,,,,,,,,,,,,,,,,0.0007087172218284905,,,,,,,,,,,,,,,,,,,,,,,,
1302_2708,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024958402662229617,,,,,,,,0.00228310502283105,,,,,,,,,,,,,
1262_3360,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020855057351407717,,,,,,,,,,,,,,,,,,,,
1302_3360,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020855057351407717,,,,,,,,,,,,,,,,,,,,
1262_Unspliced 5p,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014598540145985401,,,,,,,,,,,,,,,,,,,,
510_620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012345679012345679,,,,,,,,,,,,,,,,,
510_Unspliced 5p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2037037037037037,,,,,,,,,,,,,,,,,
Unspliced 3p_620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35617283950617284,,,,,,,,,,,,,,,,,
140_205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007911392405063291,,,,,,,,,,,,,,
140_Unspliced 5p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3548259493670886,,,,,,,,,,,,,,
Unspliced 3p_205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06526898734177215,,,,,,,,,,,,,,
2725_2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008200082000820008,,,,,,,,,,,,
6586_7677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017220172201722016,,,,,,,,,,,,
2725_Unspliced 5p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053710537105371055,,,,,,,,,,,,
6586_Unspliced 5p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020910209102091022,,,,,,,,,,,,
Unspliced 3p_2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06355063550635506,,,,,,,,,,,,
Unspliced 3p_7677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016400164001640016,,,,,,,,,,,,
717_3295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001976639712488769,,,,,,,,,
3338_3584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005390835579514825,,,,,,,,,
717_Unspliced 5p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042767295597484274,,,,,,,,,
3338_Unspliced 5p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001078167115902965,,,,,,,,,
Unspliced 3p_3295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18742138364779873,,,,,,,,,
Unspliced 3p_3584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026954177897574125,,,,,,,,,
226_427,,,,,,,0.0031746031746031746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997_3357,,,,,,,0.004761904761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997_Unspliced 5p,,,,,,,0.022222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unspliced 3p_427,,,,,,,0.1492063492063492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519_7840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006119951040391677,,,,,
1519_Unspliced 5p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055079559363525096,,,,,
Unspliced 3p_7840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006119951040391676,,,,,
786_857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00033008747318039283,,,
786_Unspliced 5p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2610991912856907,,,
Unspliced 3p_857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08351213071463938,,,
509_741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00025097251850922326
509_Unspliced 5p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2916300665077174
